county,precinct,office,district,candidate,party,votes,eslate,escan,absentee_mail,absentee,absentee_eslate,absentee_escan
Mason,B104 - Fernleaf & Germantown,U.S. House,4,Mike Moffett,IND,3,,,,,,
Mason,B104 - Fernleaf & Germantown,U.S. House,4,David Goowin (Write In),,0,,,,,,
Mason,B104 - Fernleaf & Germantown,State Representative,70,John Sims,DEM,175,,,,,,
Mason,B106 - Mays Lick,Straight Party,,,REP,122,,,,,,
Mason,B106 - Mays Lick,Straight Party,,,DEM,46,,,,,,
Mason,B106 - Mays Lick,Straight Party,,,LIB,4,,,,,,
Mason,B106 - Mays Lick,U.S. House,4,Thomas Massie,REP,403,,,,,,
Mason,B106 - Mays Lick,U.S. House,4,Seth Hall,DEM,122,,,,,,
Mason,B106 - Mays Lick,U.S. House,4,Mike Moffett,IND,6,,,,,,
Mason,B106 - Mays Lick,U.S. House,4,David Goowin (Write In),,0,,,,,,
Mason,B106 - Mays Lick,State Representative,70,John Sims,DEM,375,,,,,,
Mason,B107 - Washington,Straight Party,,,REP,86,,,,,,
Mason,B107 - Washington,Straight Party,,,DEM,60,,,,,,
Mason,B107 - Washington,Straight Party,,,LIB,6,,,,,,
Mason,B107 - Washington,U.S. House,4,Thomas Massie,REP,399,,,,,,
Mason,B107 - Washington,U.S. House,4,Seth Hall,DEM,186,,,,,,
Mason,B107 - Washington,U.S. House,4,Mike Moffett,IND,5,,,,,,
Mason,B107 - Washington,U.S. House,4,David Goowin (Write In),,0,,,,,,
Mason,B107 - Washington,State Representative,70,John Sims,DEM,440,,,,,,
Mason,B108 - Kenton Station,Straight Party,,,REP,86,,,,,,
Mason,B108 - Kenton Station,Straight Party,,,DEM,90,,,,,,
Mason,B108 - Kenton Station,Straight Party,,,LIB,3,,,,,,
Mason,B108 - Kenton Station,U.S. House,4,Thomas Massie,REP,425,,,,,,
Mason,B108 - Kenton Station,U.S. House,4,Seth Hall,DEM,187,,,,,,
Mason,B108 - Kenton Station,U.S. House,4,Mike Moffett,IND,5,,,,,,
Mason,B108 - Kenton Station,U.S. House,4,David Goowin (Write In),,0,,,,,,
Mason,B108 - Kenton Station,State Representative,70,John Sims,DEM,469,,,,,,
Mason,C102- Hilltop,Straight Party,,,REP,88,,,,,,
Mason,C102- Hilltop,Straight Party,,,DEM,97,,,,,,
Mason,C102- Hilltop,Straight Party,,,LIB,5,,,,,,
Mason,C102- Hilltop,U.S. House,4,Thomas Massie,REP,421,,,,,,
Mason,C102- Hilltop,U.S. House,4,Seth Hall,DEM,216,,,,,,
Mason,C102- Hilltop,U.S. House,4,Mike Moffett,IND,8,,,,,,
Mason,C102- Hilltop,U.S. House,4,David Goowin (Write In),,0,,,,,,
Mason,C102- Hilltop,State Representative,70,John Sims,DEM,489,,,,,,
Mason,C103 - Helena & Lewisburg,Straight Party,,,REP,69,,,,,,
Mason,C103 - Helena & Lewisburg,Straight Party,,,DEM,42,,,,,,
Mason,C103 - Helena & Lewisburg,Straight Party,,,LIB,0,,,,,,
Mason,C103 - Helena & Lewisburg,U.S. House,4,Thomas Massie,REP,262,,,,,,
Mason,C103 - Helena & Lewisburg,U.S. House,4,Seth Hall,DEM,96,,,,,,
Mason,C103 - Helena & Lewisburg,U.S. House,4,Mike Moffett,IND,3,,,,,,
Mason,C103 - Helena & Lewisburg,U.S. House,4,David Goowin (Write In),,0,,,,,,
Mason,C103 - Helena & Lewisburg,State Representative,70,John Sims,DEM,285,,,,,,
Mason,C104 - Limestone & Plumville,Straight Party,,,REP,55,,,,,,
Mason,C104 - Limestone & Plumville,Straight Party,,,DEM,40,,,,,,
Mason,C104 - Limestone & Plumville,Straight Party,,,LIB,3,,,,,,
Mason,C104 - Limestone & Plumville,U.S. House,4,Thomas Massie,REP,170,,,,,,
Mason,C104 - Limestone & Plumville,U.S. House,4,Seth Hall,DEM,69,,,,,,
Mason,C104 - Limestone & Plumville,U.S. House,4,Mike Moffett,IND,6,,,,,,
Mason,C104 - Limestone & Plumville,U.S. House,4,David Goowin (Write In),,0,,,,,,
Mason,C104 - Limestone & Plumville,State Representative,70,John Sims,DEM,163,,,,,,
Mason,C105 - Rectorville & Orangburg,Straight Party,,,REP,109,,,,,,
Mason,C105 - Rectorville & Orangburg,Straight Party,,,DEM,35,,,,,,
Mason,C105 - Rectorville & Orangburg,Straight Party,,,LIB,3,,,,,,
Mason,C105 - Rectorville & Orangburg,U.S. House,4,Thomas Massie,REP,309,,,,,,
Mason,C105 - Rectorville & Orangburg,U.S. House,4,Seth Hall,DEM,74,,,,,,
Mason,C105 - Rectorville & Orangburg,U.S. House,4,Mike Moffett,IND,5,,,,,,
Mason,C105 - Rectorville & Orangburg,U.S. House,4,David Goowin (Write In),,0,,,,,,
Mason,C105 - Rectorville & Orangburg,State Representative,70,John Sims,DEM,236,,,,,,
Mason,TOTALS ,Straight Party,,,REP,993,,,,,,
Mason,TOTALS ,Straight Party,,,DEM,834,,,,,,
Mason,TOTALS ,Straight Party,,,LIB,53,,,,,,
Mason,TOTALS ,U.S. House,4,Thomas Massie,REP,3666,,,,,,
Mason,TOTALS ,U.S. House,4,Seth Hall,DEM,1779,,,,,,
Mason,TOTALS ,U.S. House,4,Mike Moffett,IND,91,,,,,,
Mason,TOTALS ,U.S. House,4,David Goowin (Write In),,0,,,,,,
Mason,TOTALS ,State Representative,70,John Sims,DEM,4068,,,,,,
Morgan,Ward 1,U.S. House,5,"Harold ""Hal"" Rogers",REP,208,,,,,,
Morgan,Ward 2,U.S. House,5,"Harold ""Hal"" Rogers",REP,224,,,,,,
Morgan,Ward 3,U.S. House,5,"Harold ""Hal"" Rogers",REP,377,,,,,,
Morgan,Lacy Creek,U.S. House,5,"Harold ""Hal"" Rogers",REP,155,,,,,,
Morgan,Wrigley,U.S. House,5,"Harold ""Hal"" Rogers",REP,234,,,,,,
Morgan,Dingus,U.S. House,5,"Harold ""Hal"" Rogers",REP,283,,,,,,
Morgan,Crockett,U.S. House,5,"Harold ""Hal"" Rogers",REP,186,,,,,,
Morgan,Caney,U.S. House,5,"Harold ""Hal"" Rogers",REP,262,,,,,,
Morgan,Salem,U.S. House,5,"Harold ""Hal"" Rogers",REP,129,,,,,,
Morgan,Chapel,U.S. House,5,"Harold ""Hal"" Rogers",REP,199,,,,,,
Morgan,Ezel,U.S. House,5,"Harold ""Hal"" Rogers",REP,359,,,,,,
Morgan,Index,U.S. House,5,"Harold ""Hal"" Rogers",REP,155,,,,,,
Morgan,Absentee Paper,U.S. House,5,"Harold ""Hal"" Rogers",REP,98,,,,,,
Morgan,Absentee Machine,U.S. House,5,"Harold ""Hal"" Rogers",REP,208,,,,,,
Morgan,Ward 1,U.S. House,5,Kenneth S. Stepp,DEM,83,,,,,,
Morgan,Ward 2,U.S. House,5,Kenneth S. Stepp,DEM,81,,,,,,
Morgan,Ward 3,U.S. House,5,Kenneth S. Stepp,DEM,144,,,,,,
Morgan,Lacy Creek,U.S. House,5,Kenneth S. Stepp,DEM,64,,,,,,
Morgan,Wrigley,U.S. House,5,Kenneth S. Stepp,DEM,79,,,,,,
Morgan,Dingus,U.S. House,5,Kenneth S. Stepp,DEM,88,,,,,,
Morgan,Crockett,U.S. House,5,Kenneth S. Stepp,DEM,64,,,,,,
Morgan,Caney,U.S. House,5,Kenneth S. Stepp,DEM,102,,,,,,
Morgan,Salem,U.S. House,5,Kenneth S. Stepp,DEM,60,,,,,,
Morgan,Chapel,U.S. House,5,Kenneth S. Stepp,DEM,77,,,,,,
Morgan,Ezel,U.S. House,5,Kenneth S. Stepp,DEM,119,,,,,,
Morgan,Index,U.S. House,5,Kenneth S. Stepp,DEM,63,,,,,,
Morgan,Absentee Paper,U.S. House,5,Kenneth S. Stepp,DEM,29,,,,,,
Morgan,Absentee Machine,U.S. House,5,Kenneth S. Stepp,DEM,99,,,,,,
Morgan,Ward 1,State Representative,97,Bobby W. McCool,REP,121,,,,,,
Morgan,Ward 2,State Representative,97,Bobby W. McCool,REP,145,,,,,,
Morgan,Ward 3,State Representative,97,Bobby W. McCool,REP,241,,,,,,
Morgan,Lacy Creek,State Representative,97,Bobby W. McCool,REP,96,,,,,,
Morgan,Wrigley,State Representative,97,Bobby W. McCool,REP,163,,,,,,
Morgan,Dingus,State Representative,97,Bobby W. McCool,REP,197,,,,,,
Morgan,Crockett,State Representative,97,Bobby W. McCool,REP,137,,,,,,
Morgan,Caney,State Representative,97,Bobby W. McCool,REP,172,,,,,,
Morgan,Salem,State Representative,97,Bobby W. McCool,REP,76,,,,,,
Morgan,Chapel,State Representative,97,Bobby W. McCool,REP,106,,,,,,
Morgan,Ezel,State Representative,97,Bobby W. McCool,REP,213,,,,,,
Morgan,Index,State Representative,97,Bobby W. McCool,REP,93,,,,,,
Morgan,Absentee Paper,State Representative,97,Bobby W. McCool,REP,55,,,,,,
Morgan,Absentee Machine,State Representative,97,Bobby W. McCool,REP,128,,,,,,
Morgan,Ward 1,State Representative,97,Craig Lindon,DEM,181,,,,,,
Morgan,Ward 2,State Representative,97,Craig Lindon,DEM,171,,,,,,
Morgan,Ward 3,State Representative,97,Craig Lindon,DEM,284,,,,,,
Morgan,Lacy Creek,State Representative,97,Craig Lindon,DEM,126,,,,,,
Morgan,Wrigley,State Representative,97,Craig Lindon,DEM,157,,,,,,
Morgan,Dingus,State Representative,97,Craig Lindon,DEM,199,,,,,,
Morgan,Crockett,State Representative,97,Craig Lindon,DEM,122,,,,,,
Morgan,Caney,State Representative,97,Craig Lindon,DEM,205,,,,,,
Morgan,Salem,State Representative,97,Craig Lindon,DEM,115,,,,,,
Morgan,Chapel,State Representative,97,Craig Lindon,DEM,173,,,,,,
Morgan,Ezel,State Representative,97,Craig Lindon,DEM,275,,,,,,
Morgan,Index,State Representative,97,Craig Lindon,DEM,132,,,,,,
Morgan,Absentee Paper,State Representative,97,Craig Lindon,DEM,74,,,,,,
Morgan,Absentee Machine,State Representative,97,Craig Lindon,DEM,182,,,,,,
Hancock,AB,U.S. House,2,S. Brett GUTHRIE,REP,133,,,,,,
Hancock,A101,U.S. House,2,S. Brett GUTHRIE,REP,187,,,,,,
Hancock,A102,U.S. House,2,S. Brett GUTHRIE,REP,248,,,,,,
Hancock,B101,U.S. House,2,S. Brett GUTHRIE,REP,166,,,,,,
Hancock,B102,U.S. House,2,S. Brett GUTHRIE,REP,211,,,,,,
Hancock,B103,U.S. House,2,S. Brett GUTHRIE,REP,130,,,,,,
Hancock,C101,U.S. House,2,S. Brett GUTHRIE,REP,298,,,,,,
Hancock,C102,U.S. House,2,S. Brett GUTHRIE,REP,211,,,,,,
Hancock,D101,U.S. House,2,S. Brett GUTHRIE,REP,213,,,,,,
Hancock,D102,U.S. House,2,S. Brett GUTHRIE,REP,251,,,,,,
Hancock,D103,U.S. House,2,S. Brett GUTHRIE,REP,192,,,,,,
Hancock,AB,U.S. House,2,Hank LINDERMAN,DEM,86,,,,,,
Hancock,A101,U.S. House,2,Hank LINDERMAN,DEM,116,,,,,,
Hancock,A102,U.S. House,2,Hank LINDERMAN,DEM,183,,,,,,
Hancock,B101,U.S. House,2,Hank LINDERMAN,DEM,127,,,,,,
Hancock,B102,U.S. House,2,Hank LINDERMAN,DEM,118,,,,,,
Hancock,B103,U.S. House,2,Hank LINDERMAN,DEM,110,,,,,,
Hancock,C101,U.S. House,2,Hank LINDERMAN,DEM,158,,,,,,
Hancock,C102,U.S. House,2,Hank LINDERMAN,DEM,149,,,,,,
Hancock,D101,U.S. House,2,Hank LINDERMAN,DEM,81,,,,,,
Hancock,D102,U.S. House,2,Hank LINDERMAN,DEM,79,,,,,,
Hancock,D103,U.S. House,2,Hank LINDERMAN,DEM,75,,,,,,
Hancock,AB,U.S. House,2,Thomas A. LOECKEN,IND,2,,,,,,
Hancock,A101,U.S. House,2,Thomas A. LOECKEN,IND,9,,,,,,
Hancock,A102,U.S. House,2,Thomas A. LOECKEN,IND,11,,,,,,
Hancock,B101,U.S. House,2,Thomas A. LOECKEN,IND,3,,,,,,
Hancock,B102,U.S. House,2,Thomas A. LOECKEN,IND,0,,,,,,
Hancock,B103,U.S. House,2,Thomas A. LOECKEN,IND,7,,,,,,
Hancock,C101,U.S. House,2,Thomas A. LOECKEN,IND,16,,,,,,
Hancock,C102,U.S. House,2,Thomas A. LOECKEN,IND,7,,,,,,
Hancock,D101,U.S. House,2,Thomas A. LOECKEN,IND,13,,,,,,
Hancock,D102,U.S. House,2,Thomas A. LOECKEN,IND,15,,,,,,
Hancock,D103,U.S. House,2,Thomas A. LOECKEN,IND,10,,,,,,
Hancock,AB,State Representative,10,Josh CALLOWAY,REP,98,,,,,,
Hancock,A101,State Representative,10,Josh CALLOWAY,REP,121,,,,,,
Hancock,A102,State Representative,10,Josh CALLOWAY,REP,165,,,,,,
Hancock,B101,State Representative,10,Josh CALLOWAY,REP,66,,,,,,
Hancock,B102,State Representative,10,Josh CALLOWAY,REP,150,,,,,,
Hancock,B103,State Representative,10,Josh CALLOWAY,REP,92,,,,,,
Hancock,C101,State Representative,10,Josh CALLOWAY,REP,187,,,,,,
Hancock,C102,State Representative,10,Josh CALLOWAY,REP,145,,,,,,
Hancock,D101,State Representative,10,Josh CALLOWAY,REP,152,,,,,,
Hancock,D102,State Representative,10,Josh CALLOWAY,REP,204,,,,,,
Hancock,D103,State Representative,10,Josh CALLOWAY,REP,168,,,,,,
Hancock,AB,State Representative,10,Dean SCHAMORE,DEM,129,,,,,,
Hancock,A101,State Representative,10,Dean SCHAMORE,DEM,195,,,,,,
Hancock,A102,State Representative,10,Dean SCHAMORE,DEM,290,,,,,,
Hancock,B101,State Representative,10,Dean SCHAMORE,DEM,241,,,,,,
Hancock,B102,State Representative,10,Dean SCHAMORE,DEM,196,,,,,,
Hancock,B103,State Representative,10,Dean SCHAMORE,DEM,164,,,,,,
Hancock,C101,State Representative,10,Dean SCHAMORE,DEM,304,,,,,,
Hancock,C102,State Representative,10,Dean SCHAMORE,DEM,238,,,,,,
Hancock,D101,State Representative,10,Dean SCHAMORE,DEM,158,,,,,,
Hancock,D102,State Representative,10,Dean SCHAMORE,DEM,145,,,,,,
Hancock,D103,State Representative,10,Dean SCHAMORE,DEM,115,,,,,,
Henry,East Eminence,Straight Party,,,REP,83,16,67,,,,
Henry,East Eminence,Straight Party,,,DEM,89,22,67,,,,
Henry,East Eminence,U.S. House,4,Thomas Massie,,243,57,186,,,,
Henry,East Eminence,U.S. House,4,Seth Hall,,191,42,149,,,,
Henry,East Eminence,U.S. House,4,Mike Moffett,,19,2,17,,,,
Henry,East Eminence,State Senate,20,Paul R. Hornback,,203,38,165,,,,
Henry,East Eminence,State Senate,20,Dave Suetholz,,263,65,198,,,,
Henry,East Eminence,State Representative,47,Mark A Gilkison,,190,44,146,,,,
Henry,East Eminence,State Representative,47,Rick W. Rand,,272,58,214,,,,
Henry,West Eminence,Straight Party,,,REP,82,19,63,,,,
Henry,West Eminence,Straight Party,,,DEM,62,15,47,,,,
Henry,West Eminence,U.S. House,4,Thomas Massie,,205,62,143,,,,
Henry,West Eminence,U.S. House,4,Seth Hall,,157,33,124,,,,
Henry,West Eminence,U.S. House,4,Mike Moffett,,12,2,10,,,,
Henry,West Eminence,State Senate,20,Paul R. Hornback,,196,51,145,,,,
Henry,West Eminence,State Senate,20,Dave Suetholz,,194,50,144,,,,
Henry,West Eminence,State Representative,47,Mark A Gilkison,,171,46,125,,,,
Henry,West Eminence,State Representative,47,Rick W. Rand,,214,53,161,,,,
Henry,South Smithfield,Straight Party,,,REP,37,12,25,,,,
Henry,South Smithfield,Straight Party,,,DEM,23,9,14,,,,
Henry,South Smithfield,U.S. House,4,Thomas Massie,,104,37,67,,,,
Henry,South Smithfield,U.S. House,4,Seth Hall,,64,21,43,,,,
Henry,South Smithfield,U.S. House,4,Mike Moffett,,4,3,1,,,,
Henry,South Smithfield,State Senate,20,Paul R. Hornback,,89,31,58,,,,
Henry,South Smithfield,State Senate,20,Dave Suetholz,,86,32,54,,,,
Henry,South Smithfield,State Representative,47,Mark A Gilkison,,84,27,57,,,,
Henry,South Smithfield,State Representative,47,Rick W. Rand,,89,34,55,,,,
Henry,Smithfield,Straight Party,,,REP,190,49,141,,,,
Henry,Smithfield,Straight Party,,,DEM,79,14,65,,,,
Henry,Smithfield,U.S. House,4,Thomas Massie,,400,82,318,,,,
Henry,Smithfield,U.S. House,4,Seth Hall,,160,26,134,,,,
Henry,Smithfield,U.S. House,4,Mike Moffett,,8,4,4,,,,
Henry,Smithfield,State Senate,20,Paul R. Hornback,,376,77,299,,,,
Henry,Smithfield,State Senate,20,Dave Suetholz,,193,37,156,,,,
Henry,Smithfield,State Representative,47,Mark A Gilkison,,346,75,271,,,,
Henry,Smithfield,State Representative,47,Rick W. Rand,,229,39,190,,,,
Henry,South Pendleton,Straight Party,,,REP,56,15,41,,,,
Henry,South Pendleton,Straight Party,,,DEM,30,12,18,,,,
Henry,South Pendleton,U.S. House,4,Thomas Massie,,101,35,66,,,,
Henry,South Pendleton,U.S. House,4,Seth Hall,,63,21,42,,,,
Henry,South Pendleton,U.S. House,4,Mike Moffett,,5,0,5,,,,
Henry,South Pendleton,State Senate,20,Paul R. Hornback,,96,30,66,,,,
Henry,South Pendleton,State Senate,20,Dave Suetholz,,69,27,42,,,,
Henry,South Pendleton,State Representative,47,Mark A Gilkison,,90,29,61,,,,
Henry,South Pendleton,State Representative,47,Rick W. Rand,,77,29,48,,,,
Henry,North Pendleton,Straight Party,,,REP,148,43,105,,,,
Henry,North Pendleton,Straight Party,,,DEM,55,21,34,,,,
Henry,North Pendleton,U.S. House,4,Thomas Massie,,280,72,208,,,,
Henry,North Pendleton,U.S. House,4,Seth Hall,,109,33,76,,,,
Henry,North Pendleton,U.S. House,4,Mike Moffett,,13,5,8,,,,
Henry,North Pendleton,State Senate,20,Paul R. Hornback,,265,69,196,,,,
Henry,North Pendleton,State Senate,20,Dave Suetholz,,136,41,95,,,,
Henry,North Pendleton,State Representative,47,Mark A Gilkison,,260,63,197,,,,
Henry,North Pendleton,State Representative,47,Rick W. Rand,,141,47,94,,,,
Henry,Campbellsburg,Straight Party,,,REP,127,30,97,,,,
Henry,Campbellsburg,Straight Party,,,DEM,88,11,77,,,,
Henry,Campbellsburg,U.S. House,4,Thomas Massie,,345,71,274,,,,
Henry,Campbellsburg,U.S. House,4,Seth Hall,,214,46,168,,,,
Henry,Campbellsburg,U.S. House,4,Mike Moffett,,24,2,22,,,,
Henry,Campbellsburg,State Senate,20,Paul R. Hornback,,302,61,241,,,,
Henry,Campbellsburg,State Senate,20,Dave Suetholz,,286,57,229,,,,
Henry,Campbellsburg,State Representative,47,Mark A Gilkison,,303,57,246,,,,
Henry,Campbellsburg,State Representative,47,Rick W. Rand,,287,63,224,,,,
Henry,Sulphur,Straight Party,,,REP,81,35,46,,,,
Henry,Sulphur,Straight Party,,,DEM,31,9,22,,,,
Henry,Sulphur,U.S. House,4,Thomas Massie,,167,68,99,,,,
Henry,Sulphur,U.S. House,4,Seth Hall,,73,21,52,,,,
Henry,Sulphur,U.S. House,4,Mike Moffett,,5,2,3,,,,
Henry,Sulphur,State Senate,20,Paul R. Hornback,,175,66,109,,,,
Henry,Sulphur,State Senate,20,Dave Suetholz,,71,25,46,,,,
Henry,Sulphur,State Representative,47,Mark A Gilkison,,141,54,87,,,,
Henry,Sulphur,State Representative,47,Rick W. Rand,,106,37,69,,,,
Henry,Turners Station,Straight Party,,,REP,29,20,9,,,,
Henry,Turners Station,Straight Party,,,DEM,25,12,13,,,,
Henry,Turners Station,U.S. House,4,Thomas Massie,,97,67,30,,,,
Henry,Turners Station,U.S. House,4,Seth Hall,,66,27,39,,,,
Henry,Turners Station,U.S. House,4,Mike Moffett,,5,3,2,,,,
Henry,Turners Station,State Senate,20,Paul R. Hornback,,84,57,27,,,,
Henry,Turners Station,State Senate,20,Dave Suetholz,,90,43,47,,,,
Henry,Turners Station,State Representative,47,Mark A Gilkison,,72,50,22,,,,
Henry,Turners Station,State Representative,47,Rick W. Rand,,100,49,51,,,,
Henry,West New Castle,Straight Party,,,REP,140,41,99,,,,
Henry,West New Castle,Straight Party,,,DEM,75,13,62,,,,
Henry,West New Castle,U.S. House,4,Thomas Massie,,396,121,275,,,,
Henry,West New Castle,U.S. House,4,Seth Hall,,220,52,168,,,,
Henry,West New Castle,U.S. House,4,Mike Moffett,,21,7,14,,,,
Henry,West New Castle,State Senate,20,Paul R. Hornback,,357,110,247,,,,
Henry,West New Castle,State Senate,20,Dave Suetholz,,290,75,215,,,,
Henry,West New Castle,State Representative,47,Mark A Gilkison,,316,102,214,,,,
Henry,West New Castle,State Representative,47,Rick W. Rand,,334,81,253,,,,
Henry,Northeast New Castle,Straight Party,,,REP,31,12,19,,,,
Henry,Northeast New Castle,Straight Party,,,DEM,55,15,40,,,,
Henry,Northeast New Castle,U.S. House,4,Thomas Massie,,144,60,84,,,,
Henry,Northeast New Castle,U.S. House,4,Seth Hall,,126,42,84,,,,
Henry,Northeast New Castle,U.S. House,4,Mike Moffett,,3,1,2,,,,
Henry,Northeast New Castle,State Senate,20,Paul R. Hornback,,134,53,81,,,,
Henry,Northeast New Castle,State Senate,20,Dave Suetholz,,143,53,90,,,,
Henry,Northeast New Castle,State Representative,47,Mark A Gilkison,,107,45,62,,,,
Henry,Northeast New Castle,State Representative,47,Rick W. Rand,,168,60,108,,,,
Henry,Gest,Straight Party,,,REP,20,10,10,,,,
Henry,Gest,Straight Party,,,DEM,7,3,4,,,,
Henry,Gest,U.S. House,4,Thomas Massie,,47,28,19,,,,
Henry,Gest,U.S. House,4,Seth Hall,,19,9,10,,,,
Henry,Gest,U.S. House,4,Mike Moffett,,0,0,0,,,,
Henry,Gest,State Senate,20,Paul R. Hornback,,37,21,16,,,,
Henry,Gest,State Senate,20,Dave Suetholz,,31,18,13,,,,
Henry,Gest,State Representative,47,Mark A Gilkison,,38,22,16,,,,
Henry,Gest,State Representative,47,Rick W. Rand,,28,14,14,,,,
Henry,Lockport,Straight Party,,,REP,17,5,12,,,,
Henry,Lockport,Straight Party,,,DEM,21,9,12,,,,
Henry,Lockport,U.S. House,4,Thomas Massie,,67,31,36,,,,
Henry,Lockport,U.S. House,4,Seth Hall,,60,31,29,,,,
Henry,Lockport,U.S. House,4,Mike Moffett,,6,4,2,,,,
Henry,Lockport,State Senate,20,Paul R. Hornback,,75,31,44,,,,
Henry,Lockport,State Senate,20,Dave Suetholz,,63,35,28,,,,
Henry,Lockport,State Representative,47,Mark A Gilkison,,51,20,31,,,,
Henry,Lockport,State Representative,47,Rick W. Rand,,87,45,42,,,,
Henry,Bethlehem,Straight Party,,,REP,35,14,21,,,,
Henry,Bethlehem,Straight Party,,,DEM,27,9,18,,,,
Henry,Bethlehem,U.S. House,4,Thomas Massie,,125,49,76,,,,
Henry,Bethlehem,U.S. House,4,Seth Hall,,79,25,54,,,,
Henry,Bethlehem,U.S. House,4,Mike Moffett,,12,5,7,,,,
Henry,Bethlehem,State Senate,20,Paul R. Hornback,,122,44,78,,,,
Henry,Bethlehem,State Senate,20,Dave Suetholz,,99,36,63,,,,
Henry,Bethlehem,State Representative,47,Mark A Gilkison,,101,36,65,,,,
Henry,Bethlehem,State Representative,47,Rick W. Rand,,115,42,73,,,,
Henry,Franklinton,Straight Party,,,REP,24,5,19,,,,
Henry,Franklinton,Straight Party,,,DEM,21,8,13,,,,
Henry,Franklinton,U.S. House,4,Thomas Massie,,102,50,52,,,,
Henry,Franklinton,U.S. House,4,Seth Hall,,56,28,28,,,,
Henry,Franklinton,U.S. House,4,Mike Moffett,,5,1,4,,,,
Henry,Franklinton,State Senate,20,Paul R. Hornback,,98,45,53,,,,
Henry,Franklinton,State Senate,20,Dave Suetholz,,71,37,34,,,,
Henry,Franklinton,State Representative,47,Mark A Gilkison,,71,31,40,,,,
Henry,Franklinton,State Representative,47,Rick W. Rand,,98,52,46,,,,
Henry,East New Castle,Straight Party,,,REP,26,14,12,,,,
Henry,East New Castle,Straight Party,,,DEM,17,4,13,,,,
Henry,East New Castle,U.S. House,4,Thomas Massie,,87,50,37,,,,
Henry,East New Castle,U.S. House,4,Seth Hall,,41,17,24,,,,
Henry,East New Castle,U.S. House,4,Mike Moffett,,3,2,1,,,,
Henry,East New Castle,State Senate,20,Paul R. Hornback,,78,40,38,,,,
Henry,East New Castle,State Senate,20,Dave Suetholz,,54,28,26,,,,
Henry,East New Castle,State Representative,47,Mark A Gilkison,,75,45,30,,,,
Henry,East New Castle,State Representative,47,Rick W. Rand,,59,24,35,,,,
Henry,Port Royal,Straight Party,,,REP,50,15,35,,,,
Henry,Port Royal,Straight Party,,,DEM,48,16,32,,,,
Henry,Port Royal,U.S. House,4,Thomas Massie,,160,67,93,,,,
Henry,Port Royal,U.S. House,4,Seth Hall,,111,38,73,,,,
Henry,Port Royal,U.S. House,4,Mike Moffett,,11,4,7,,,,
Henry,Port Royal,State Senate,20,Paul R. Hornback,,154,62,92,,,,
Henry,Port Royal,State Senate,20,Dave Suetholz,,140,53,87,,,,
Henry,Port Royal,State Representative,47,Mark A Gilkison,,121,48,73,,,,
Henry,Port Royal,State Representative,47,Rick W. Rand,,173,66,107,,,,
Henry,Northeast Eminence,Straight Party,,,REP,41,13,28,,,,
Henry,Northeast Eminence,Straight Party,,,DEM,42,7,35,,,,
Henry,Northeast Eminence,U.S. House,4,Thomas Massie,,132,39,93,,,,
Henry,Northeast Eminence,U.S. House,4,Seth Hall,,83,16,67,,,,
Henry,Northeast Eminence,U.S. House,4,Mike Moffett,,9,2,7,,,,
Henry,Northeast Eminence,State Senate,20,Paul R. Hornback,,108,29,79,,,,
Henry,Northeast Eminence,State Senate,20,Dave Suetholz,,122,29,93,,,,
Henry,Northeast Eminence,State Representative,47,Mark A Gilkison,,107,28,79,,,,
Henry,Northeast Eminence,State Representative,47,Rick W. Rand,,120,30,90,,,,
